timestamp,session_id,user_id,country,platform,content_title,views,watch_time_minutes,revenue,buffering_ratio,startup_time_ms,bitrate_kbps,error_code
2026-01-05 23:12:00,s7152,u250,Tunisia,STB,Sport Live,1,41,0.52,0.05,8567,5670,STARTUP_TIMEOUT
2026-01-05 23:13:00,s7153,u350,Tunisia,STB,Movie C,1,7,0.11,0.17,10979,1316,
2026-01-05 23:14:00,s7154,u2257,Ivory Coast,Smart TV,Documentary D,1,3,1.5,0.29,11850,2982,LOW_BITRATE
2026-01-05 23:15:00,s7155,u1057,Cameroon,Smart TV,Series A,1,78,1.24,0.11,5617,5602,BUFFERING_ERROR
2026-01-05 23:16:00,s7156,u2068,Cameroon,Android TV,Series A,1,44,0.11,0.55,3924,1603,
2026-01-05 23:17:00,s7157,u1052,Cameroon,STB,Movie C,1,53,0.5,0.13,2945,5308,BUFFERING_ERROR
2026-01-05 23:18:00,s7158,u2124,Ivory Coast,Mobile,Documentary D,1,56,1.44,0.14,6701,2259,
2026-01-05 23:19:00,s7159,u758,France,STB,Series B,1,30,0.03,0.34,1703,3592,AUTH_ERROR
2026-01-05 23:20:00,s7160,u1244,France,Smart TV,Documentary D,1,26,0.28,0.16,11407,3099,
2026-01-05 23:21:00,s7161,u1373,France,Android TV,Series B,1,64,0.24,0.26,2428,4489,AUTH_ERROR
2026-01-05 23:22:00,s7162,u2140,Cameroon,Android TV,Documentary D,1,30,0.26,0.44,2044,3128,LOW_BITRATE
2026-01-05 23:23:00,s7163,u436,Ivory Coast,Mobile,Series B,1,37,1.49,0.48,11863,2173,
2026-01-05 23:24:00,s7164,u2243,Cameroon,Android TV,Series B,1,6,1.01,0.5,9944,5875,
2026-01-05 23:25:00,s7165,u1163,Ivory Coast,Android TV,Kids Show,1,14,0.7,0.37,2827,2742,BUFFERING_ERROR
2026-01-05 23:26:00,s7166,u2217,Senegal,iOS,Kids Show,1,23,0.78,0.05,11742,642,STARTUP_TIMEOUT
2026-01-05 23:27:00,s7167,u2352,Morocco,Mobile,Documentary D,1,59,0.64,0.4,2616,2791,
2026-01-05 23:28:00,s7168,u1463,Morocco,Mobile,Sport Live,1,70,1.14,0.38,8140,4969,CDN_ERROR
2026-01-05 23:29:00,s7169,u184,Tunisia,STB,Documentary D,1,35,1.46,0.01,8880,4463,BUFFERING_ERROR
2026-01-05 23:30:00,s7170,u1218,Cameroon,iOS,Movie C,1,15,0.17,0.33,10198,4292,BUFFERING_ERROR
2026-01-05 23:31:00,s7171,u1442,Cameroon,Android TV,Movie C,1,22,0.08,0.29,8980,1167,AUTH_ERROR
2026-01-05 23:32:00,s7172,u331,Senegal,STB,Kids Show,1,28,0.91,0.37,2577,3109,CDN_ERROR
2026-01-05 23:33:00,s7173,u2074,Ivory Coast,Mobile,Series B,1,28,0.92,0.05,5669,4599,STARTUP_TIMEOUT
2026-01-05 23:34:00,s7174,u1758,Tunisia,Mobile,Documentary D,1,73,0.9,0.23,10756,4192,AUTH_ERROR
2026-01-05 23:35:00,s7175,u579,Senegal,iOS,Documentary D,1,19,0.68,0.34,1292,861,AUTH_ERROR
2026-01-05 23:36:00,s7176,u1423,Senegal,iOS,Series B,1,22,0.05,0.32,9281,616,
2026-01-05 23:37:00,s7177,u1913,Cameroon,Web,Documentary D,1,44,0.24,0.45,10428,5617,STARTUP_TIMEOUT
2026-01-05 23:38:00,s7178,u1112,Senegal,Mobile,Movie C,1,12,0.57,0.12,5098,779,CDN_ERROR
2026-01-05 23:39:00,s7179,u790,Tunisia,Smart TV,Series B,1,60,0.84,0.1,10329,4599,AUTH_ERROR
2026-01-05 23:40:00,s7180,u1460,Senegal,iOS,Documentary D,1,81,1.37,0.07,6927,1688,LOW_BITRATE
2026-01-05 23:41:00,s7181,u935,France,Smart TV,Movie C,1,61,1.46,0.37,2891,734,CDN_ERROR
2026-01-05 23:42:00,s7182,u1243,Tunisia,Smart TV,Kids Show,1,38,1.22,0.22,1393,5041,
2026-01-05 23:43:00,s7183,u1669,Morocco,Android TV,Movie C,1,70,0.84,0.38,9059,5998,CDN_ERROR
2026-01-05 23:44:00,s7184,u2434,Tunisia,Android TV,Movie C,1,1,0.64,0.18,11488,4229,
2026-01-05 23:45:00,s7185,u1003,Tunisia,iOS,Movie C,1,3,0.52,0.18,10697,3924,AUTH_ERROR
2026-01-05 23:46:00,s7186,u852,Ivory Coast,Mobile,Series A,1,21,0.58,0.24,7717,1539,
2026-01-05 23:47:00,s7187,u534,France,STB,Sport Live,1,89,0.71,0.11,6046,4042,BUFFERING_ERROR
2026-01-05 23:48:00,s7188,u1240,Tunisia,Smart TV,Movie C,1,42,0.44,0.18,6488,5477,
2026-01-05 23:49:00,s7189,u2299,Ivory Coast,Android TV,Series A,1,77,1.22,0.5,1084,426,LOW_BITRATE
2026-01-05 23:50:00,s7190,u258,Morocco,Android TV,Kids Show,1,45,0.93,0.38,7135,1454,STARTUP_TIMEOUT
2026-01-05 23:51:00,s7191,u398,Tunisia,Smart TV,Series A,1,64,0.69,0.25,2019,1714,STARTUP_TIMEOUT
2026-01-05 23:52:00,s7192,u797,Tunisia,Android TV,Series A,1,62,1.23,0.41,751,1044,
2026-01-05 23:53:00,s7193,u2398,Senegal,Mobile,Series A,1,34,0.78,0.17,5204,4317,BUFFERING_ERROR
2026-01-05 23:54:00,s7194,u2157,Morocco,Smart TV,Movie C,1,63,0.98,0.21,9943,3703,BUFFERING_ERROR
2026-01-05 23:55:00,s7195,u691,France,STB,Sport Live,1,39,0.32,0.46,3780,4440,STARTUP_TIMEOUT
2026-01-05 23:56:00,s7196,u397,Cameroon,Smart TV,Documentary D,1,1,1.08,0.16,9447,2298,
2026-01-05 23:57:00,s7197,u2094,Cameroon,Mobile,Documentary D,1,23,0.88,0.23,8995,4825,STARTUP_TIMEOUT
2026-01-05 23:58:00,s7198,u2184,Ivory Coast,Mobile,Series A,1,88,0.89,0.11,7053,5232,CDN_ERROR
2026-01-05 23:59:00,s7199,u235,Senegal,Web,Kids Show,1,72,0.76,0.07,733,1546,
2026-01-06 00:00:00,s7200,u2434,Ivory Coast,Web,Series A,1,80,1.3,0.32,4442,1359,STARTUP_TIMEOUT
2026-01-06 00:01:00,s7201,u681,Senegal,iOS,Series A,1,73,0.08,0.31,1901,5181,
2026-01-06 00:02:00,s7202,u68,Tunisia,iOS,Series A,1,16,1.45,0.32,827,1735,LOW_BITRATE
2026-01-06 00:03:00,s7203,u1635,Senegal,iOS,Documentary D,1,18,0.84,0.33,2278,837,
2026-01-06 00:04:00,s7204,u2274,Senegal,iOS,Series B,1,27,1.26,0.49,2657,5107,CDN_ERROR
2026-01-06 00:05:00,s7205,u878,France,Mobile,Kids Show,1,8,1.26,0.28,1458,3485,CDN_ERROR
2026-01-06 00:06:00,s7206,u892,Senegal,Android TV,Documentary D,1,69,0.42,0.39,9942,2450,
2026-01-06 00:07:00,s7207,u1107,Tunisia,STB,Movie C,1,25,0.78,0.22,1545,5327,CDN_ERROR
2026-01-06 00:08:00,s7208,u142,Tunisia,Smart TV,Movie C,1,30,0.08,0.25,5439,2431,BUFFERING_ERROR
2026-01-06 00:09:00,s7209,u2183,Senegal,STB,Series B,1,54,0.88,0.21,5261,884,BUFFERING_ERROR
2026-01-06 00:10:00,s7210,u2185,Senegal,Smart TV,Documentary D,1,18,0.43,0.25,7811,4900,STARTUP_TIMEOUT
2026-01-06 00:11:00,s7211,u714,Tunisia,Web,Movie C,1,25,0.58,0.25,3479,814,CDN_ERROR
2026-01-06 00:12:00,s7212,u184,Cameroon,Android TV,Series A,1,84,0.87,0.19,7109,5143,STARTUP_TIMEOUT
2026-01-06 00:13:00,s7213,u1519,Morocco,Web,Sport Live,1,38,1.34,0.11,5843,401,
2026-01-06 00:14:00,s7214,u151,Tunisia,Smart TV,Kids Show,1,34,0.89,0.44,7216,3455,
2026-01-06 00:15:00,s7215,u394,Morocco,Smart TV,Series A,1,48,0.48,0.27,8756,4581,
2026-01-06 00:16:00,s7216,u1409,Ivory Coast,Android TV,Movie C,1,14,0.81,0.5,6295,4787,CDN_ERROR
2026-01-06 00:17:00,s7217,u300,Tunisia,Web,Documentary D,1,73,1.32,0.33,7035,4353,CDN_ERROR
2026-01-06 00:18:00,s7218,u1789,Cameroon,Mobile,Movie C,1,71,1.44,0.3,3096,3219,AUTH_ERROR
2026-01-06 00:19:00,s7219,u2283,Senegal,Web,Movie C,1,13,1.39,0.22,7423,3748,
2026-01-06 00:20:00,s7220,u1850,France,iOS,Sport Live,1,41,0.64,0.07,7936,3865,STARTUP_TIMEOUT
2026-01-06 00:21:00,s7221,u589,Ivory Coast,Android TV,Kids Show,1,67,0.13,0.05,2295,982,AUTH_ERROR
2026-01-06 00:22:00,s7222,u2263,Morocco,Mobile,Kids Show,1,54,0.77,0.16,2559,4764,STARTUP_TIMEOUT
2026-01-06 00:23:00,s7223,u1853,France,Web,Series A,1,20,1.4,0.11,11896,5080,BUFFERING_ERROR
2026-01-06 00:24:00,s7224,u1042,France,iOS,Kids Show,1,29,0.84,0.47,9925,1599,AUTH_ERROR
2026-01-06 00:25:00,s7225,u1830,Morocco,iOS,Movie C,1,37,1.29,0.27,7718,2686,CDN_ERROR
2026-01-06 00:26:00,s7226,u358,Morocco,Web,Movie C,1,28,0.52,0.5,7836,2629,
2026-01-06 00:27:00,s7227,u2033,France,Mobile,Documentary D,1,39,0.56,0.53,11756,1779,
2026-01-06 00:28:00,s7228,u1254,Ivory Coast,Smart TV,Documentary D,1,89,0.61,0.27,6323,5367,STARTUP_TIMEOUT
2026-01-06 00:29:00,s7229,u2495,Senegal,Web,Sport Live,1,69,1.36,0.04,6511,5084,
2026-01-06 00:30:00,s7230,u237,Cameroon,iOS,Documentary D,1,25,1.39,0.55,7197,4297,
2026-01-06 00:31:00,s7231,u1272,Tunisia,STB,Movie C,1,85,0.84,0.04,2581,2389,CDN_ERROR
2026-01-06 00:32:00,s7232,u1842,Morocco,Mobile,Kids Show,1,84,1.27,0.27,1641,2672,BUFFERING_ERROR
2026-01-06 00:33:00,s7233,u1031,Senegal,STB,Series A,1,65,0.11,0.39,10528,3962,STARTUP_TIMEOUT
2026-01-06 00:34:00,s7234,u1930,Tunisia,iOS,Sport Live,1,4,0.8,0.03,3178,1514,
2026-01-06 00:35:00,s7235,u1613,Tunisia,Smart TV,Sport Live,1,62,0.03,0.28,3759,3906,BUFFERING_ERROR
2026-01-06 00:36:00,s7236,u496,France,Android TV,Documentary D,1,28,0.07,0.01,10242,5325,
2026-01-06 00:37:00,s7237,u2249,France,Smart TV,Movie C,1,39,0.86,0.37,1794,2251,CDN_ERROR
2026-01-06 00:38:00,s7238,u1871,Tunisia,STB,Series A,1,48,0.28,0.28,4024,3332,
2026-01-06 00:39:00,s7239,u2066,Tunisia,Smart TV,Kids Show,1,15,1.0,0.34,11402,5080,BUFFERING_ERROR
2026-01-06 00:40:00,s7240,u46,Cameroon,STB,Sport Live,1,40,0.08,0.22,7041,646,
2026-01-06 00:41:00,s7241,u2166,Tunisia,iOS,Movie C,1,63,0.35,0.36,11373,842,
2026-01-06 00:42:00,s7242,u2326,Senegal,Mobile,Series B,1,76,0.02,0.51,10368,4177,AUTH_ERROR
2026-01-06 00:43:00,s7243,u1995,Cameroon,Android TV,Series B,1,77,0.82,0.09,4286,2248,
2026-01-06 00:44:00,s7244,u2443,France,STB,Movie C,1,58,1.23,0.02,10829,4825,
2026-01-06 00:45:00,s7245,u2302,France,Smart TV,Movie C,1,63,1.37,0.13,701,680,
2026-01-06 00:46:00,s7246,u1526,Cameroon,STB,Series A,1,87,1.1,0.13,6012,3642,CDN_ERROR
2026-01-06 00:47:00,s7247,u573,Cameroon,iOS,Sport Live,1,90,0.69,0.03,3476,3080,
2026-01-06 00:48:00,s7248,u488,Morocco,Mobile,Movie C,1,14,1.32,0.43,1756,1935,LOW_BITRATE
2026-01-06 00:49:00,s7249,u299,Morocco,Android TV,Kids Show,1,87,0.78,0.44,5141,4473,AUTH_ERROR
2026-01-06 00:50:00,s7250,u1170,Cameroon,Smart TV,Movie C,1,11,0.74,0.21,5678,2121,LOW_BITRATE
2026-01-06 00:51:00,s7251,u2377,Tunisia,Web,Sport Live,1,78,0.84,0.1,4608,5454,CDN_ERROR
2026-01-06 00:52:00,s7252,u1580,Morocco,Smart TV,Kids Show,1,50,1.5,0.15,930,3230,STARTUP_TIMEOUT
2026-01-06 00:53:00,s7253,u1313,Tunisia,STB,Series B,1,57,1.11,0.04,4922,3537,
2026-01-06 00:54:00,s7254,u364,Tunisia,iOS,Series B,1,35,1.43,0.21,8198,1312,AUTH_ERROR
2026-01-06 00:55:00,s7255,u721,Cameroon,iOS,Documentary D,1,11,0.89,0.47,7193,4963,
2026-01-06 00:56:00,s7256,u2140,Cameroon,Android TV,Series B,1,5,1.31,0.15,9059,3553,
2026-01-06 00:57:00,s7257,u446,Morocco,Web,Sport Live,1,76,1.02,0.25,7386,1347,AUTH_ERROR
2026-01-06 00:58:00,s7258,u2409,Ivory Coast,Mobile,Kids Show,1,60,0.04,0.12,1725,4707,AUTH_ERROR
2026-01-06 00:59:00,s7259,u949,Ivory Coast,iOS,Series A,1,82,0.05,0.42,7601,3720,AUTH_ERROR
2026-01-06 01:00:00,s7260,u745,France,Smart TV,Kids Show,1,13,1.21,0.53,11901,3965,
2026-01-06 01:01:00,s7261,u531,France,STB,Movie C,1,69,0.72,0.26,10524,463,
2026-01-06 01:02:00,s7262,u1079,Tunisia,Android TV,Series B,1,29,0.89,0.51,9779,1303,BUFFERING_ERROR
2026-01-06 01:03:00,s7263,u1311,Morocco,Mobile,Kids Show,1,25,1.14,0.53,2438,1039,
2026-01-06 01:04:00,s7264,u1975,Senegal,Smart TV,Sport Live,1,42,0.83,0.27,2196,765,BUFFERING_ERROR
2026-01-06 01:05:00,s7265,u635,Tunisia,STB,Movie C,1,47,1.08,0.14,2566,1540,STARTUP_TIMEOUT
2026-01-06 01:06:00,s7266,u1788,Tunisia,STB,Movie C,1,73,0.18,0.06,11679,1242,CDN_ERROR
2026-01-06 01:07:00,s7267,u2467,Tunisia,Smart TV,Series B,1,32,1.33,0.29,3426,4688,STARTUP_TIMEOUT
2026-01-06 01:08:00,s7268,u534,Senegal,Android TV,Series A,1,87,0.3,0.21,2003,741,LOW_BITRATE
2026-01-06 01:09:00,s7269,u923,Cameroon,Web,Series B,1,6,0.07,0.38,5671,4838,
2026-01-06 01:10:00,s7270,u2161,France,Smart TV,Kids Show,1,47,0.31,0.16,7451,4521,STARTUP_TIMEOUT
2026-01-06 01:11:00,s7271,u1828,Morocco,Android TV,Sport Live,1,86,0.49,0.01,4571,5227,CDN_ERROR
2026-01-06 01:12:00,s7272,u181,Cameroon,Mobile,Series A,1,22,1.36,0.22,4864,4671,
2026-01-06 01:13:00,s7273,u1800,Cameroon,Mobile,Series A,1,15,1.26,0.16,9650,5219,AUTH_ERROR
2026-01-06 01:14:00,s7274,u22,Ivory Coast,STB,Series A,1,32,1.13,0.51,10667,4745,STARTUP_TIMEOUT
2026-01-06 01:15:00,s7275,u2387,France,Android TV,Series A,1,46,0.07,0.17,4885,5340,
2026-01-06 01:16:00,s7276,u2264,France,Smart TV,Documentary D,1,83,0.89,0.29,10068,2444,CDN_ERROR
2026-01-06 01:17:00,s7277,u123,Morocco,Android TV,Kids Show,1,39,0.11,0.38,2965,3995,
2026-01-06 01:18:00,s7278,u2094,Morocco,Web,Series A,1,56,0.57,0.44,2079,3825,
2026-01-06 01:19:00,s7279,u1754,Tunisia,Smart TV,Kids Show,1,9,0.76,0.15,1863,1247,
2026-01-06 01:20:00,s7280,u229,Cameroon,STB,Documentary D,1,18,0.47,0.5,11132,5974,
2026-01-06 01:21:00,s7281,u1679,Tunisia,iOS,Series A,1,49,0.99,0.12,3037,1582,AUTH_ERROR
2026-01-06 01:22:00,s7282,u1818,Cameroon,Smart TV,Series B,1,82,0.74,0.34,4970,428,CDN_ERROR
2026-01-06 01:23:00,s7283,u1983,Senegal,Smart TV,Series B,1,4,1.18,0.53,11810,5676,STARTUP_TIMEOUT
2026-01-06 01:24:00,s7284,u854,Tunisia,Android TV,Series A,1,74,0.36,0.3,762,5509,BUFFERING_ERROR
2026-01-06 01:25:00,s7285,u199,Cameroon,iOS,Movie C,1,25,0.72,0.34,1745,5364,
2026-01-06 01:26:00,s7286,u2390,Tunisia,Smart TV,Kids Show,1,11,1.38,0.26,1442,1083,
2026-01-06 01:27:00,s7287,u333,Cameroon,Web,Kids Show,1,61,0.17,0.4,7827,2949,AUTH_ERROR
2026-01-06 01:28:00,s7288,u1003,Ivory Coast,Smart TV,Kids Show,1,57,0.26,0.12,3568,641,STARTUP_TIMEOUT
2026-01-06 01:29:00,s7289,u616,Ivory Coast,Mobile,Documentary D,1,42,0.17,0.11,3359,3162,CDN_ERROR
2026-01-06 01:30:00,s7290,u820,Morocco,Android TV,Series B,1,1,0.04,0.14,3565,766,BUFFERING_ERROR
2026-01-06 01:31:00,s7291,u161,Morocco,STB,Movie C,1,81,1.08,0.2,10010,2521,CDN_ERROR
2026-01-06 01:32:00,s7292,u2127,France,STB,Series A,1,73,1.08,0.42,6744,710,
2026-01-06 01:33:00,s7293,u176,France,Web,Sport Live,1,83,1.22,0.34,8388,1998,
2026-01-06 01:34:00,s7294,u1832,Cameroon,Web,Series A,1,28,0.48,0.21,9570,1973,
2026-01-06 01:35:00,s7295,u82,Morocco,Smart TV,Sport Live,1,82,0.89,0.32,6612,4549,BUFFERING_ERROR
2026-01-06 01:36:00,s7296,u530,Senegal,Android TV,Series A,1,9,1.07,0.29,11391,2212,
2026-01-06 01:37:00,s7297,u61,Morocco,STB,Series A,1,74,0.78,0.52,2894,2796,
2026-01-06 01:38:00,s7298,u180,Senegal,STB,Sport Live,1,82,1.02,0.19,9055,5431,BUFFERING_ERROR
2026-01-06 01:39:00,s7299,u202,France,Android TV,Series A,1,68,0.23,0.02,8009,5855,
2026-01-06 01:40:00,s7300,u2378,Senegal,STB,Series B,1,88,0.09,0.54,4944,2957,STARTUP_TIMEOUT
2026-01-06 01:41:00,s7301,u1205,France,Android TV,Series B,1,63,1.41,0.53,6397,5591,
2026-01-06 01:42:00,s7302,u1442,Morocco,iOS,Movie C,1,24,1.08,0.06,8443,5309,STARTUP_TIMEOUT
2026-01-06 01:43:00,s7303,u921,Senegal,Android TV,Documentary D,1,7,0.22,0.06,3718,5577,STARTUP_TIMEOUT
2026-01-06 01:44:00,s7304,u1085,Morocco,Smart TV,Sport Live,1,71,0.73,0.55,2571,2032,AUTH_ERROR
2026-01-06 01:45:00,s7305,u704,Senegal,iOS,Series B,1,49,1.26,0.15,11325,5682,
2026-01-06 01:46:00,s7306,u122,France,Mobile,Movie C,1,21,1.07,0.18,7290,2730,STARTUP_TIMEOUT
2026-01-06 01:47:00,s7307,u200,Cameroon,iOS,Movie C,1,39,0.07,0.53,10409,3083,
2026-01-06 01:48:00,s7308,u459,Tunisia,Mobile,Documentary D,1,84,0.15,0.41,10719,4407,
2026-01-06 01:49:00,s7309,u1070,Tunisia,STB,Sport Live,1,47,1.44,0.09,1282,1485,STARTUP_TIMEOUT
2026-01-06 01:50:00,s7310,u1654,Senegal,Smart TV,Movie C,1,28,1.41,0.14,9661,3845,AUTH_ERROR
2026-01-06 01:51:00,s7311,u1112,Senegal,Mobile,Series B,1,7,1.21,0.35,5388,5697,
2026-01-06 01:52:00,s7312,u2444,Senegal,iOS,Series B,1,86,1.35,0.04,11719,2995,LOW_BITRATE
2026-01-06 01:53:00,s7313,u1105,Senegal,iOS,Movie C,1,52,0.97,0.32,1128,5171,
2026-01-06 01:54:00,s7314,u733,Senegal,Smart TV,Series B,1,3,1.32,0.51,1091,5814,LOW_BITRATE
2026-01-06 01:55:00,s7315,u1988,Cameroon,Web,Kids Show,1,5,0.51,0.32,6497,5449,
2026-01-06 01:56:00,s7316,u2159,Morocco,Smart TV,Kids Show,1,33,1.13,0.19,1679,4095,
2026-01-06 01:57:00,s7317,u1212,Ivory Coast,Web,Documentary D,1,9,0.33,0.33,1610,4780,CDN_ERROR
2026-01-06 01:58:00,s7318,u167,Tunisia,Smart TV,Sport Live,1,67,0.53,0.21,757,1322,STARTUP_TIMEOUT
2026-01-06 01:59:00,s7319,u561,Tunisia,Smart TV,Series B,1,72,1.46,0.53,8949,3077,
2026-01-06 02:00:00,s7320,u1445,Senegal,Smart TV,Series A,1,32,1.36,0.47,6499,797,AUTH_ERROR
2026-01-06 02:01:00,s7321,u2263,Tunisia,Web,Series A,1,26,0.02,0.23,10527,5193,
2026-01-06 02:02:00,s7322,u886,Morocco,Smart TV,Movie C,1,32,0.83,0.18,4203,4201,AUTH_ERROR
2026-01-06 02:03:00,s7323,u922,Senegal,Mobile,Series B,1,21,0.39,0.08,4578,1393,AUTH_ERROR
2026-01-06 02:04:00,s7324,u2126,Senegal,Smart TV,Documentary D,1,64,1.47,0.19,8504,1818,STARTUP_TIMEOUT
2026-01-06 02:05:00,s7325,u824,Senegal,Web,Sport Live,1,17,0.6,0.33,5772,1433,
2026-01-06 02:06:00,s7326,u2249,Morocco,STB,Kids Show,1,88,0.27,0.43,1863,3747,
2026-01-06 02:07:00,s7327,u2400,France,STB,Kids Show,1,54,0.81,0.37,2924,902,
2026-01-06 02:08:00,s7328,u1511,Senegal,Smart TV,Series B,1,46,0.21,0.16,10555,2041,AUTH_ERROR
2026-01-06 02:09:00,s7329,u368,Morocco,Web,Series A,1,26,0.22,0.23,11292,1743,CDN_ERROR
2026-01-06 02:10:00,s7330,u124,France,Web,Sport Live,1,3,0.54,0.1,11754,5932,STARTUP_TIMEOUT
2026-01-06 02:11:00,s7331,u808,Morocco,iOS,Series B,1,30,0.13,0.07,10884,1353,
2026-01-06 02:12:00,s7332,u1922,Tunisia,STB,Series A,1,67,1.08,0.11,8667,5487,CDN_ERROR
2026-01-06 02:13:00,s7333,u2430,France,Mobile,Sport Live,1,74,0.61,0.41,2427,1562,
2026-01-06 02:14:00,s7334,u1693,Morocco,STB,Kids Show,1,81,0.18,0.45,10949,1997,
2026-01-06 02:15:00,s7335,u2061,Cameroon,Android TV,Documentary D,1,85,1.09,0.24,7721,3958,
2026-01-06 02:16:00,s7336,u2136,Cameroon,Smart TV,Series B,1,86,0.58,0.11,4160,1482,BUFFERING_ERROR
2026-01-06 02:17:00,s7337,u483,Cameroon,Android TV,Kids Show,1,53,1.42,0.43,3041,993,STARTUP_TIMEOUT
2026-01-06 02:18:00,s7338,u415,Ivory Coast,Mobile,Documentary D,1,3,0.87,0.12,10176,3939,
2026-01-06 02:19:00,s7339,u629,Cameroon,Smart TV,Series A,1,38,1.46,0.51,10242,1319,AUTH_ERROR
2026-01-06 02:20:00,s7340,u514,Morocco,Android TV,Sport Live,1,1,0.41,0.2,10517,5167,STARTUP_TIMEOUT
2026-01-06 02:21:00,s7341,u2274,Tunisia,Smart TV,Documentary D,1,40,1.09,0.3,3039,2686,LOW_BITRATE
2026-01-06 02:22:00,s7342,u1439,France,Android TV,Documentary D,1,17,0.21,0.1,10272,3784,STARTUP_TIMEOUT
2026-01-06 02:23:00,s7343,u617,Senegal,iOS,Sport Live,1,2,0.58,0.43,3538,604,
2026-01-06 02:24:00,s7344,u721,France,STB,Sport Live,1,24,1.2,0.51,3915,1420,BUFFERING_ERROR
2026-01-06 02:25:00,s7345,u84,Morocco,Smart TV,Movie C,1,80,0.08,0.34,11297,5229,
2026-01-06 02:26:00,s7346,u519,France,Mobile,Documentary D,1,13,0.56,0.38,3916,5430,
2026-01-06 02:27:00,s7347,u1936,Morocco,STB,Movie C,1,79,0.98,0.08,1284,2746,
2026-01-06 02:28:00,s7348,u2463,Cameroon,Mobile,Kids Show,1,40,0.24,0.09,5269,4321,
2026-01-06 02:29:00,s7349,u2192,Tunisia,Smart TV,Series B,1,67,0.56,0.05,5844,5076,LOW_BITRATE
2026-01-06 02:30:00,s7350,u239,Tunisia,Mobile,Documentary D,1,28,0.03,0.32,9066,4131,LOW_BITRATE
2026-01-06 02:31:00,s7351,u603,Morocco,STB,Documentary D,1,64,0.15,0.46,7495,1929,AUTH_ERROR
2026-01-06 02:32:00,s7352,u137,Cameroon,Mobile,Kids Show,1,89,0.1,0.31,7443,3762,STARTUP_TIMEOUT
2026-01-06 02:33:00,s7353,u2119,France,iOS,Series A,1,49,1.23,0.47,3542,742,BUFFERING_ERROR
2026-01-06 02:34:00,s7354,u1259,Ivory Coast,Android TV,Documentary D,1,69,1.14,0.32,10349,571,
2026-01-06 02:35:00,s7355,u2067,France,Web,Kids Show,1,36,0.66,0.04,6551,5825,AUTH_ERROR
2026-01-06 02:36:00,s7356,u935,Cameroon,Smart TV,Sport Live,1,48,0.36,0.27,5571,2577,STARTUP_TIMEOUT
2026-01-06 02:37:00,s7357,u677,Tunisia,iOS,Documentary D,1,47,0.24,0.47,6820,4030,
2026-01-06 02:38:00,s7358,u2195,Ivory Coast,STB,Documentary D,1,84,0.15,0.44,6957,4031,
2026-01-06 02:39:00,s7359,u592,Tunisia,Web,Series A,1,40,1.11,0.36,5632,4364,
2026-01-06 02:40:00,s7360,u2169,Senegal,Mobile,Sport Live,1,49,0.26,0.38,4238,4165,
2026-01-06 02:41:00,s7361,u494,Tunisia,Mobile,Kids Show,1,39,0.78,0.38,8319,5938,
2026-01-06 02:42:00,s7362,u1520,Cameroon,STB,Documentary D,1,42,0.37,0.25,11711,869,LOW_BITRATE
2026-01-06 02:43:00,s7363,u2359,France,Web,Movie C,1,43,0.17,0.13,6285,491,STARTUP_TIMEOUT
2026-01-06 02:44:00,s7364,u1646,Morocco,Web,Kids Show,1,47,1.26,0.04,3556,1293,AUTH_ERROR
2026-01-06 02:45:00,s7365,u2165,Senegal,Mobile,Movie C,1,51,1.49,0.1,2437,3189,AUTH_ERROR
2026-01-06 02:46:00,s7366,u400,Ivory Coast,Mobile,Sport Live,1,51,0.18,0.47,4130,856,
2026-01-06 02:47:00,s7367,u1898,Tunisia,Mobile,Movie C,1,81,1.32,0.5,837,2315,
2026-01-06 02:48:00,s7368,u337,Tunisia,Smart TV,Sport Live,1,88,0.96,0.37,10868,3883,AUTH_ERROR
2026-01-06 02:49:00,s7369,u1111,Tunisia,iOS,Documentary D,1,42,0.78,0.45,7445,1785,BUFFERING_ERROR
2026-01-06 02:50:00,s7370,u426,Morocco,Android TV,Documentary D,1,46,1.13,0.35,7009,4631,
2026-01-06 02:51:00,s7371,u725,Senegal,Mobile,Kids Show,1,18,0.67,0.22,1429,4580,CDN_ERROR
2026-01-06 02:52:00,s7372,u1956,France,Android TV,Kids Show,1,68,0.8,0.46,6678,3000,LOW_BITRATE
2026-01-06 02:53:00,s7373,u679,Cameroon,STB,Kids Show,1,35,1.27,0.15,6953,4068,CDN_ERROR
2026-01-06 02:54:00,s7374,u1947,Cameroon,Web,Movie C,1,62,0.47,0.41,10453,590,LOW_BITRATE
2026-01-06 02:55:00,s7375,u2442,Tunisia,Web,Series B,1,71,0.2,0.27,7456,4871,LOW_BITRATE
2026-01-06 02:56:00,s7376,u642,Tunisia,Android TV,Movie C,1,5,0.33,0.42,4391,4975,
2026-01-06 02:57:00,s7377,u786,Cameroon,Android TV,Series A,1,48,0.67,0.52,6625,3203,AUTH_ERROR
2026-01-06 02:58:00,s7378,u195,Ivory Coast,STB,Series B,1,65,0.24,0.13,5552,694,
2026-01-06 02:59:00,s7379,u803,Tunisia,iOS,Series B,1,81,1.33,0.39,10186,1379,CDN_ERROR
2026-01-06 03:00:00,s7380,u1132,Ivory Coast,Smart TV,Sport Live,1,81,0.72,0.09,6476,4506,LOW_BITRATE
2026-01-06 03:01:00,s7381,u1911,Senegal,iOS,Kids Show,1,83,1.49,0.15,1937,2492,
