timestamp,latency,bitrate,status
90475,332,1957,200
90476,986,1439,500
90477,289,2578,200
90478,552,4944,200
90479,355,2657,500
90480,374,3069,200
90481,665,1928,500
90482,744,1285,200
90483,356,4333,200
90484,255,2681,200
90485,67,3137,200
90486,231,2624,500
90487,836,1485,200
90488,393,1519,200
90489,781,2646,200
90490,965,3129,200
90491,921,3488,200
90492,741,4721,200
90493,522,1212,500
90494,597,3085,200
90495,179,2859,200
90496,688,1082,200
90497,397,2959,200
90498,366,3309,200
90499,523,4489,200
90500,376,4849,200
90501,690,3506,200
90502,537,3457,500
90503,819,3724,200
90504,687,2932,500
90505,401,4259,200
90506,448,2584,200
90507,103,3255,200
90508,558,1741,200
90509,256,3388,200
90510,499,2593,500
90511,249,2878,200
90512,616,2795,500
90513,602,1718,200
90514,761,4761,500
90515,260,1695,200
90516,833,4846,200
90517,229,1611,200
90518,575,3065,200
90519,155,3455,200
90520,762,2920,200
90521,891,4746,500
90522,313,2612,200
90523,853,4243,200
90524,236,4936,200
90525,79,1857,200
90526,977,2358,200
90527,962,2311,200
90528,889,2863,200
90529,569,1360,200
90530,68,4142,200
90531,737,3020,500
90532,59,2424,500
90533,645,1094,200
90534,323,1969,200
90535,859,4749,200
90536,803,1728,200
90537,177,4189,500
90538,290,2306,500
90539,346,2653,200
90540,884,2334,500
90541,302,3935,500
90542,331,4390,500
90543,514,2024,500
90544,502,2807,200
90545,613,2614,500
90546,772,2811,200
90547,317,2524,200
90548,874,3437,500
90549,501,3552,200
90550,841,4153,500
90551,753,3282,200
90552,271,4383,200
90553,176,4084,200
90554,513,1347,200
90555,242,4993,200
90556,647,1375,500
90557,878,1633,200
90558,296,2629,500
90559,513,1632,200
90560,878,2489,500
90561,784,2574,200
90562,276,3549,200
90563,737,3288,200
90564,881,4583,200
90565,680,3451,200
90566,554,4918,500
90567,98,2415,500
90568,503,1379,200
90569,422,1893,200
90570,581,2110,200
90571,694,1214,500
90572,309,2323,200
90573,902,1603,200
90574,860,2134,200
90575,227,1842,500
90576,235,1121,200
90577,706,4618,200
90578,190,4871,200
90579,803,4808,200
90580,405,4529,500
90581,570,1944,200
90582,780,3266,500
90583,624,1673,500
90584,52,2682,500
90585,127,3857,200
90586,574,3956,200
90587,663,4709,200
90588,51,4748,200
90589,307,4474,200
90590,819,2824,500
90591,530,3308,200
90592,716,4092,200
90593,66,1845,200
90594,299,2943,200
90595,309,1725,200
90596,148,4197,200
90597,512,1410,200
90598,354,3878,200
90599,623,3574,200
90600,238,3951,200
90601,607,1922,200
90602,838,3856,200
90603,345,2836,200
90604,352,1728,200
90605,280,1443,200
90606,117,2501,500
90607,748,2576,500
90608,612,3421,200
90609,121,3295,500
90610,385,3062,200
90611,946,2021,200
90612,653,3670,200
90613,410,2545,200
90614,953,1219,200
90615,475,1130,200
90616,769,4659,200
90617,646,4664,500
90618,309,2516,200
90619,521,4305,200
90620,121,2902,200
90621,620,3522,500
90622,148,1965,200
90623,942,4508,200
90624,295,3949,200
90625,350,3194,200
90626,345,1845,200
90627,954,2044,500
90628,856,3819,500
90629,381,4667,200
90630,602,2204,200
90631,177,3749,500
90632,959,1109,200
90633,626,1005,200
90634,357,4057,200
90635,63,3075,200
90636,689,2162,200
90637,502,2288,200
90638,893,3311,200
90639,456,2801,200
90640,766,1771,200
90641,489,2373,200
90642,945,4942,200
90643,832,2247,200
90644,451,2981,200
90645,344,2613,200
90646,882,2229,500
90647,592,2924,200
90648,448,2887,200
90649,324,3135,200
90650,95,4836,200
90651,867,4776,500
90652,977,4008,200
90653,110,1606,200
90654,240,4848,500
90655,699,3072,200
90656,194,4436,200
90657,870,2760,200
90658,477,4979,500
90659,329,3980,500
90660,777,1291,500
90661,252,3330,200
90662,55,3842,200
90663,865,1716,200
90664,395,4053,200
90665,173,3142,200
90666,207,4583,500
90667,512,4239,200
90668,997,1991,200
90669,96,3021,500
90670,354,1629,200
90671,539,1426,500
90672,487,2726,200
90673,760,3328,500
90674,122,3131,500
90675,221,4282,200
90676,276,4372,200
90677,505,3812,200
90678,667,2067,200
90679,911,3920,200
90680,179,2365,200
90681,800,3633,200
90682,783,1860,200
90683,73,3508,200
90684,439,2986,200
90685,682,1002,200
90686,594,4230,500
90687,709,3842,200
90688,439,2687,200
90689,232,1056,200
90690,326,4244,500
90691,957,2922,500
90692,354,2176,200
90693,246,1860,200
90694,466,2835,500
90695,529,2226,200
90696,344,4586,200
90697,391,3488,200
90698,580,3955,200
90699,948,2212,200
90700,84,4435,500
90701,976,4834,200
90702,199,4463,500
90703,252,3076,200
90704,983,3872,200
90705,570,4705,200
90706,606,3222,200
90707,756,3642,200
90708,351,1368,200
90709,489,2471,200
90710,491,3752,200
90711,772,4206,500
90712,572,1671,200
90713,443,1043,500
90714,888,4142,500
90715,917,1721,500
90716,501,4971,200
90717,729,4112,200
90718,986,1207,200
90719,604,2438,200
90720,330,4973,200
90721,869,3011,200
90722,588,4962,200
90723,595,3745,200
90724,960,4474,200
90725,60,2665,200
90726,97,2985,200
90727,249,2611,200
90728,143,3575,200
90729,205,4813,200
90730,726,2485,500
90731,833,3566,200
90732,812,3763,500
90733,471,2134,200
90734,924,2258,200
90735,122,4960,200
90736,835,3838,500
90737,184,2061,200
90738,647,3918,200
90739,383,4796,200
90740,502,3907,200
90741,380,1511,200
90742,97,1942,200
90743,362,3793,500
90744,585,2275,500
90745,72,3705,200
90746,780,2184,500
90747,477,4279,200
90748,551,3088,200
90749,598,2196,200
90750,208,4238,200
90751,374,4404,500
90752,444,4667,500
90753,115,2956,200
90754,757,4788,200
90755,531,2957,500
90756,358,3405,500
90757,868,4916,200
90758,262,1870,200
90759,275,2917,200
90760,847,1170,200
90761,89,1917,200
90762,493,3459,200
90763,774,3626,200
90764,916,2373,200
90765,796,1625,200
90766,280,3130,200
90767,808,1048,200
90768,821,3263,200
90769,197,4351,200
90770,676,1385,500
90771,769,1554,200
90772,344,3394,200
90773,554,3485,200
90774,438,3742,200
90775,961,4720,200
90776,192,4389,200
90777,958,3062,200
90778,429,2582,500
90779,208,3651,200
90780,816,2575,200
90781,996,4608,500
90782,398,2759,200
90783,372,2224,200
90784,509,4491,500
90785,874,2741,200
90786,966,1144,200
90787,921,2146,200
90788,571,3251,500
90789,742,1334,200
90790,550,4175,200
90791,135,4029,200
90792,603,1476,200
90793,582,1457,200
90794,497,4071,200
90795,993,2547,200
90796,642,1998,200
90797,59,4711,200
90798,94,1074,500
90799,520,4645,500
90800,987,2006,500
90801,75,3243,500
90802,606,3476,200
90803,773,4230,200
90804,737,4533,200
90805,192,2541,200
90806,395,4753,200
90807,921,3346,200
90808,731,1943,500
90809,824,4665,200
90810,332,3571,200
90811,959,1683,200
90812,588,1369,200
90813,125,2218,200
90814,353,3802,200
90815,849,3872,200
90816,333,1961,500
90817,646,1471,200
90818,785,1568,200
90819,131,3390,200
90820,820,1855,200
90821,624,2250,200
90822,55,4879,200
90823,474,3058,200
90824,247,1743,200
90825,661,3955,200
90826,747,2634,200
90827,159,3634,200
90828,599,4209,200
90829,706,3750,200
90830,637,2287,200
90831,77,2799,200
90832,116,1785,200
90833,184,3540,200
90834,318,2870,500
90835,460,3559,200
90836,231,3853,200
90837,565,3992,200
90838,677,2061,200
90839,58,4033,500
90840,814,2586,200
90841,162,4774,200
90842,252,2377,200
90843,195,1268,200
90844,626,4086,200
90845,67,4066,500
90846,285,3461,500
90847,117,3116,200
90848,71,4882,200
90849,59,4390,200
90850,354,1080,200
90851,176,2067,200
90852,182,1706,500
90853,459,1960,200
90854,857,4832,500
90855,919,4621,200
90856,551,1556,200
90857,685,1391,200
90858,941,1885,200
90859,632,2835,200
90860,257,1313,200
90861,899,3976,500
90862,533,4980,500
90863,890,4050,200
90864,552,4342,200
90865,477,1312,200
90866,516,4637,200
90867,910,3356,500
90868,240,3278,200
90869,218,4995,200
90870,89,3909,200
90871,821,2542,500
90872,456,3226,500
90873,623,1592,200
90874,110,4939,500
90875,346,1111,200
90876,798,2370,200
90877,834,1134,200
90878,826,4234,200
90879,186,2589,500
90880,390,3562,200
90881,736,4465,200
90882,130,2288,200
90883,394,4469,200
90884,54,2516,500
90885,189,1742,200
90886,984,1773,500
90887,957,3336,200
90888,506,2481,500
90889,689,4151,200
90890,111,1723,500
90891,841,3606,200
90892,457,3161,500
90893,764,4498,200
90894,956,4798,200
90895,356,4150,200
90896,166,1340,500
90897,553,3778,200
90898,459,1780,200
90899,744,1879,200
90900,829,2088,200
90901,379,4650,200
90902,828,4508,200
90903,226,4910,500
90904,627,2482,200
90905,80,4048,200
90906,91,3687,500
90907,282,2723,200
90908,888,4539,200
90909,590,1326,500
90910,125,4596,200
90911,85,3084,200
90912,316,1205,500
90913,376,3189,200
90914,906,2739,200
90915,506,2327,200
90916,825,4385,200
90917,499,2346,200
90918,959,1850,200
90919,821,3608,200
90920,874,2435,500
90921,182,2891,200
90922,524,3925,200
90923,779,3253,200
90924,636,1598,200
90925,148,1671,500
90926,896,2439,200
90927,567,4424,200
90928,348,4834,500
90929,985,1413,200
90930,378,4403,200
90931,273,4238,200
90932,144,4538,200
90933,850,1281,500
90934,350,3155,200
90935,756,2718,200
90936,398,3726,500
90937,859,3935,200
90938,218,2897,200
90939,107,2059,200
90940,339,4321,200
90941,316,4347,200
90942,276,3539,200
90943,659,1564,200
90944,770,2325,200
90945,762,1035,500
90946,253,3365,200
90947,324,3581,200
90948,78,4886,200
90949,96,3857,200
90950,741,2864,500
90951,176,2906,200
90952,335,3930,500
90953,670,1076,200
90954,273,4067,200
90955,251,2186,200
90956,213,2640,200
90957,526,1902,200
90958,781,2847,500
90959,398,4939,200
90960,499,3886,200
90961,787,2374,200
90962,76,2261,200
90963,871,2209,200
90964,173,3052,200
90965,477,2226,200
90966,435,4171,200
90967,235,2574,200
90968,643,2860,500
90969,752,2672,200
90970,793,2234,200
90971,514,2882,200
90972,920,3569,200
90973,319,3623,500
90974,685,2067,500
90975,118,3341,500
90976,681,2465,200
90977,313,3314,200
90978,548,1639,200
90979,765,4572,500
90980,513,2456,200
90981,998,2542,200
90982,650,2043,200
90983,538,4779,200
90984,91,2455,200
90985,763,2664,200
90986,703,4030,200
90987,372,2157,200
90988,927,2246,200
90989,631,1477,200
90990,140,3809,200
90991,808,3380,200
90992,874,4781,200
90993,814,2200,200
90994,449,3435,200
90995,217,4454,200
90996,847,4545,200
90997,439,2881,200
90998,861,2352,200
90999,903,1348,200
91000,563,2030,200
91001,977,3217,200
91002,653,3484,200
91003,677,3813,200
91004,515,1689,200
91005,981,4852,500
91006,245,3568,500
91007,670,4477,500
91008,829,2753,200
91009,347,4386,500
91010,906,3686,200
91011,563,4521,200
91012,233,2774,200
91013,330,3002,200
91014,366,2592,200
91015,495,2835,500
91016,786,2208,200
91017,678,1141,200
91018,997,2008,200
91019,359,4691,200
91020,199,4388,200
91021,646,2829,200
91022,336,4310,200
91023,673,3122,200
91024,209,2267,200
91025,671,1121,200
91026,485,3935,200
91027,377,3371,200
91028,658,3175,200
91029,884,2945,200
91030,514,4682,200
91031,218,1867,200
91032,146,2445,200
91033,295,2894,200
91034,315,1583,200
91035,942,1024,200
91036,156,2659,200
91037,847,3603,200
91038,145,2545,500
91039,374,4938,200
91040,316,4975,500
91041,990,1933,200
91042,534,2807,200
91043,566,3399,200
91044,944,2564,200
91045,290,1353,200
91046,443,1372,200
91047,917,4501,500
91048,282,3995,500
91049,940,1818,200
91050,266,2758,200
91051,531,3873,200
91052,978,2290,200
91053,525,3423,200
91054,989,4710,500
91055,529,3555,500
91056,709,2013,200
91057,859,2648,500
91058,866,3493,200
91059,377,2686,500
91060,620,2070,200
91061,349,4231,200
91062,659,3988,200
91063,252,1038,200
91064,648,4025,200
91065,833,1843,200
91066,430,1049,200
91067,643,2195,200
91068,506,2066,500
91069,190,3481,200
91070,265,3799,200
91071,698,4959,200
91072,107,1417,200
91073,818,2829,200
91074,973,3264,200
91075,277,4835,200
91076,404,3710,200
91077,315,1227,200
91078,478,4592,200
91079,650,2921,200
91080,882,1005,500
91081,271,4803,500
91082,481,4383,200
91083,149,4006,500
91084,232,2314,200
91085,845,1602,200
91086,843,1671,200
91087,997,2892,500
91088,927,3573,200
91089,820,4555,200
91090,649,1073,500
91091,705,3090,200
91092,135,2585,200
91093,137,1440,200
91094,589,4138,200
91095,909,2370,200
91096,301,4537,500
91097,379,1355,200
91098,773,2655,200
91099,528,2122,500
91100,75,4154,200
91101,724,2288,200
91102,833,2795,200
91103,497,1777,200
91104,884,1437,500
91105,646,3615,500
91106,457,4660,500
91107,954,3952,200
91108,736,2760,200
91109,967,3297,200
91110,111,3004,500
91111,862,4973,200
91112,262,3088,200
91113,463,3586,500
91114,832,3328,500
91115,906,3447,200
91116,393,1766,500
91117,62,4235,200
91118,513,2363,200
91119,803,1522,200
91120,919,1088,200
91121,875,2679,200
91122,816,4163,200
91123,642,4126,200
91124,440,2377,200
91125,406,3770,200
91126,114,3567,200
91127,968,3874,200
91128,824,3163,500
91129,479,4071,500
91130,888,4828,500
91131,834,4293,200
91132,596,1563,200
91133,234,1385,200
91134,953,1247,200
91135,966,4080,200
91136,635,2970,200
91137,453,1348,200
91138,518,3118,200
91139,551,3928,200
91140,975,3253,200
91141,665,4787,200
91142,653,3625,200
91143,989,4132,200
91144,613,1079,200
91145,582,3693,200
91146,470,2835,500
91147,123,1128,200
91148,911,1302,200
91149,403,3803,200
91150,381,1229,500
91151,673,1635,200
91152,73,3243,500
91153,515,3510,200
91154,946,3543,200
91155,801,1091,500
91156,449,2840,200
91157,376,1385,200
91158,89,2941,200
91159,423,2605,200
91160,318,2418,500
91161,503,1000,200
91162,251,1822,200
91163,242,1835,200
91164,287,3226,500
91165,612,4873,200
91166,753,4861,200
91167,145,2241,200
91168,402,3630,200
91169,804,4642,500
91170,473,3816,500
91171,239,3769,200
91172,146,2405,200
91173,929,4075,200
91174,318,4543,200
91175,560,4441,200
91176,619,1018,200
91177,953,1687,200
91178,413,1065,200
91179,173,1983,200
91180,192,1750,200
91181,190,1926,200
91182,804,2799,500
91183,361,2855,200
91184,380,3046,200
91185,747,2425,500
91186,463,2315,200
91187,624,1775,500
91188,463,1541,200
91189,346,4856,500
91190,462,4405,200
91191,540,3418,200
91192,830,4583,200
91193,938,1301,200
91194,708,1075,500
91195,875,1413,200
91196,996,1392,200
91197,989,3984,500
91198,137,1679,500
91199,787,4159,500
91200,111,3034,500
91201,886,1103,200
91202,932,4045,200
91203,79,2597,200
91204,608,3053,500
91205,726,4185,500
91206,132,4263,200
91207,531,3854,500
91208,827,1868,200
91209,746,1364,200
91210,476,1762,500
91211,279,4270,500
91212,593,3728,200
91213,736,1219,200
91214,231,2179,200
91215,342,1321,200
91216,670,4577,200
91217,638,3014,200
91218,365,2705,200
91219,234,1466,200
91220,746,3293,200
91221,80,2318,200
91222,704,2976,200
91223,85,1129,200
91224,459,2500,200
91225,967,1933,500
91226,977,1413,500
91227,834,4175,500
91228,363,2372,200
91229,502,3154,200
91230,228,3628,200
91231,960,4866,200
91232,871,3633,200
91233,113,2101,200
91234,832,4404,500
91235,338,3299,200
91236,737,1818,200
91237,966,2385,200
91238,711,1297,200
91239,310,2028,500
91240,963,1450,500
91241,676,3945,500
91242,858,2620,500
91243,519,2463,500
91244,878,1909,500
91245,894,2926,200
91246,716,2221,200
91247,756,3934,200
91248,421,2529,200
91249,910,2394,200
91250,965,4778,200
91251,351,2305,200
91252,546,4389,200
91253,802,3093,500
91254,820,3918,500
91255,92,1998,200
91256,232,1871,500
91257,668,3025,200
91258,903,3369,200
91259,975,4071,500
91260,970,4120,200
91261,163,2375,200
91262,826,3585,500
91263,893,3262,200
91264,384,1954,500
91265,660,3695,200
91266,270,2560,200
91267,537,4569,500
91268,997,1240,500
91269,425,1275,200
91270,463,1446,200
91271,318,2915,200
91272,90,1880,500
91273,676,2188,500
91274,338,1411,500
91275,318,2404,500
91276,80,1778,200
91277,835,3280,200
91278,755,1107,200
91279,168,3521,200
91280,823,4858,200
91281,707,2737,200
91282,690,2537,200
91283,128,4372,500
91284,92,3352,500
91285,559,4441,500
91286,984,2886,200
91287,315,3617,200
91288,358,2555,200
91289,502,2584,200
91290,909,2260,200
91291,503,4399,200
91292,69,4625,200
91293,717,4955,200
91294,626,1281,200
91295,918,2086,200
91296,967,2118,200
91297,726,4798,200
91298,462,4352,200
91299,746,4289,500
91300,644,4355,500
91301,703,2971,200
91302,603,2619,200
91303,61,4178,200
91304,572,3233,200
91305,183,2819,500
91306,663,2407,200
91307,77,1894,200
91308,391,1019,200
91309,240,3813,200
91310,973,4423,200
91311,932,1277,200
91312,601,1459,200
91313,295,1250,500
91314,908,3341,500
91315,929,4688,200
91316,308,1176,500
91317,176,2357,200
91318,767,4625,200
91319,772,3955,200
91320,974,1055,500
91321,883,4673,200
91322,379,2998,200
91323,630,1738,200
91324,695,2336,500
91325,658,4537,200
91326,892,2520,200
91327,999,1002,200
91328,629,2529,500
91329,788,4052,500
91330,647,2696,500
91331,93,1453,500
91332,163,4921,500
91333,662,2316,200
91334,309,2324,200
91335,640,4447,500
91336,346,3169,200
91337,234,3436,200
91338,964,3727,200
91339,814,3343,500
91340,759,1264,500
91341,603,3533,200
91342,616,1710,200
91343,475,4504,500
91344,776,1895,200
91345,796,4512,500
91346,821,4095,200
91347,391,4002,500
91348,674,2732,200
91349,412,2379,200
91350,520,2836,200
91351,617,4662,500
91352,332,4334,200
91353,546,3769,200
91354,427,1668,200
91355,363,4099,200
91356,605,3021,500
91357,758,4176,200
91358,841,1960,200
91359,513,3943,200
91360,104,1612,200
91361,800,4936,200
91362,132,3139,200
91363,758,3437,500
91364,553,2616,200
91365,283,3379,200
91366,369,3788,500
91367,445,2100,500
91368,638,2413,200
91369,440,4539,500
91370,386,2181,500
91371,394,2155,200
91372,427,1015,500
91373,78,3660,500
91374,476,4308,200
91375,648,1475,500
91376,925,1718,500
91377,320,3421,500
91378,758,2561,200
91379,840,3093,500
91380,508,2609,200
91381,388,1016,500
91382,904,3005,500
91383,850,2679,500
91384,63,3513,200
91385,457,4295,500
91386,638,1267,200
91387,962,3311,200
91388,918,2373,200
91389,360,4621,200
91390,493,3326,200
91391,58,4055,200
91392,585,2299,200
91393,580,1911,200
91394,121,2659,500
91395,328,3572,200
91396,989,4509,500
91397,247,1994,200
91398,792,1388,500
91399,337,4899,500
91400,784,4231,200
91401,492,3369,200
91402,54,1561,200
91403,795,4178,200
91404,604,4381,500
91405,762,1569,200
91406,507,1931,200
91407,380,4124,200
91408,486,1847,200
91409,823,4143,200
91410,541,2662,200
91411,92,2740,500
91412,185,2405,200
91413,741,3034,200
91414,359,4761,200
91415,149,2433,200
91416,144,1722,200
91417,512,2806,500
91418,564,3086,200
91419,687,2481,200
91420,751,1443,200
91421,839,3353,200
91422,279,3140,200
91423,900,4366,500
91424,208,3611,200
91425,442,4828,200
91426,650,1586,200
91427,280,2034,500
91428,59,4616,200
91429,365,3283,500
91430,109,4039,200
91431,128,1981,200
91432,731,4109,200
91433,915,2206,200
91434,462,2892,200
91435,70,1575,200
91436,487,4299,200
91437,151,3923,200
91438,905,4129,200
91439,680,1791,200
91440,161,1686,500
91441,414,2631,200
91442,486,4020,200
91443,633,3385,200
91444,571,1167,200
91445,845,2582,200
91446,419,2289,200
91447,563,2774,200
91448,956,2755,200
91449,126,2924,200
91450,545,1781,200
91451,260,1990,200
91452,80,2550,200
91453,622,4343,200
91454,195,4892,200
91455,185,1231,200
91456,907,1363,500
91457,980,4774,200
91458,768,4280,500
91459,740,4243,200
91460,243,3997,200
91461,790,2910,200
91462,774,2835,500
91463,521,4530,200
91464,738,3844,200
91465,825,1695,200
91466,577,1548,200
91467,556,3683,200
91468,712,2258,200
91469,564,3549,200
91470,678,2449,200
91471,850,2163,200
91472,902,1257,200
91473,142,2178,500
91474,129,1029,200
91475,652,4537,500
91476,488,2122,500
91477,965,2837,500
91478,539,4760,200
91479,349,2087,200
91480,141,3429,200
91481,999,3903,500
91482,696,4946,200
91483,409,3637,500
91484,387,3766,200
91485,421,3227,200
91486,692,4646,200
91487,363,2409,200
91488,719,4678,200
91489,470,3591,200
91490,308,3611,200
91491,882,4988,200
91492,976,2541,200
91493,652,2580,200
91494,499,2846,200
91495,763,4555,200
91496,98,3676,200
91497,874,1399,200
91498,447,4062,200
91499,515,4349,200
91500,238,4977,200
91501,987,2599,200
91502,778,3372,500
91503,501,3609,200
91504,919,1287,200
91505,957,3209,200
91506,778,1709,200
91507,679,2479,200
91508,158,4400,500
91509,831,4681,500
91510,858,1332,200
91511,620,4780,500
91512,589,1918,500
91513,152,2303,200
91514,973,1190,500
91515,928,4996,200
91516,715,3814,200
91517,783,2367,200
91518,821,4805,200
91519,472,2252,200
91520,967,1650,200
91521,488,4501,200
91522,168,4949,200
91523,501,4057,200
91524,707,4488,200
91525,99,2242,200
91526,383,4068,200
91527,842,4502,500
91528,319,1949,200
91529,418,1920,200
91530,209,2443,200
91531,184,3713,200
91532,915,1506,200
91533,367,2333,200
91534,166,3282,200
91535,409,2267,200
91536,727,4122,200
91537,106,2687,200
91538,114,3668,500
91539,412,2955,200
91540,85,4906,200
91541,438,3164,200
91542,98,3983,200
91543,170,2683,200
91544,385,1853,200
91545,422,1672,200
91546,95,1926,200
91547,661,2923,500
91548,963,2256,200
91549,656,1841,200
91550,784,3243,200
91551,230,1216,200
91552,782,3088,500
91553,595,1119,500
91554,419,3160,200
91555,137,3817,200
91556,68,1645,200
91557,420,2296,200
91558,877,4076,200
91559,989,3121,200
91560,714,3146,500
91561,147,3647,200
91562,108,3960,200
91563,857,1685,500
91564,408,1019,200
91565,124,1588,200
91566,486,3278,500
91567,151,1154,200
91568,589,3594,200
91569,151,3591,200
91570,623,1301,200
91571,563,2928,200
91572,969,1546,200
91573,614,4260,200
91574,207,3431,200
91575,323,2668,200
91576,702,3158,200
91577,562,1417,200
91578,424,1765,500
91579,995,2178,200
91580,775,3359,200
91581,240,4418,200
91582,877,3837,500
91583,587,4686,200
91584,750,4860,200
91585,810,2822,200
91586,835,2782,200
91587,490,2902,200
91588,465,2199,200
91589,520,4647,200
91590,487,1553,200
91591,504,1625,200
91592,345,1874,200
91593,792,1515,200
91594,670,3540,500
91595,485,2909,200
91596,861,1876,500
91597,130,4978,200
91598,637,1674,200
91599,767,2563,200
91600,100,2954,200
91601,188,1495,200
91602,424,4000,200
91603,292,2862,200
91604,381,2396,500
91605,122,1379,500
91606,78,3084,500
91607,491,2026,500
91608,211,2484,200
91609,69,2933,200
91610,790,2461,500
91611,420,2857,200
91612,507,3377,200
91613,871,2970,200
91614,959,3025,200
91615,118,4754,200
91616,666,3973,200
91617,340,3842,200
91618,524,3163,200
91619,892,1507,500
91620,566,3479,500
91621,721,3101,200
91622,869,3187,500
91623,336,3463,200
91624,467,2593,200
91625,528,3759,200
91626,997,4065,200
91627,717,2329,200
91628,178,4879,200
91629,165,2609,500
91630,534,1829,500
91631,961,1995,500
91632,376,1116,200
91633,407,1828,200
91634,992,1935,500
91635,134,2576,200
91636,808,2844,200
91637,487,2579,500
91638,68,3857,200
91639,707,4459,200
91640,520,1714,200
91641,329,3659,500
91642,89,1050,200
91643,412,1017,500
91644,267,4781,500
91645,401,3521,500
91646,566,2701,200
91647,146,3564,200
91648,661,1558,200
91649,912,2627,200
91650,302,1103,200
91651,127,2626,200
91652,526,2125,200
91653,473,3162,200
91654,465,3218,200
91655,292,1054,200
91656,248,1060,200
91657,918,3303,200
91658,114,4204,200
91659,784,2009,200
91660,88,3543,200
91661,225,1770,500
91662,447,2863,200
91663,250,2704,200
91664,682,3131,200
91665,711,2002,200
91666,934,3098,200
91667,421,3298,200
91668,900,4381,500
91669,150,4637,200
91670,296,2955,200
91671,810,1135,200
91672,50,2691,200
91673,165,4949,200
91674,879,4721,200
91675,486,4364,200
91676,669,3356,500
91677,842,4307,200
91678,621,2786,200
91679,957,3615,200
91680,616,3168,200
91681,465,2503,200
91682,544,2304,200
91683,477,1876,200
91684,394,4592,200
91685,334,2413,500
91686,305,2038,200
91687,819,3096,500
91688,160,1072,500
91689,438,1334,200
91690,248,4284,200
91691,554,1264,500
91692,709,4634,200
91693,56,4721,500
91694,461,2718,200
91695,750,3065,500
91696,190,3025,200
91697,81,4048,500
91698,581,2337,200
91699,350,1754,200
91700,336,1850,200
91701,776,1990,200
91702,432,4339,200
91703,736,3688,200
91704,956,2418,200
91705,402,3242,200
91706,848,4648,200
91707,202,4837,200
91708,624,2342,200
91709,524,1991,500
91710,744,1729,200
91711,175,4787,200
91712,330,4787,500
91713,204,4198,200
91714,155,2290,200
91715,698,1628,200
91716,524,4653,200
91717,460,3658,200
91718,948,4228,200
91719,223,1922,500
91720,89,2580,200
91721,783,3178,200
91722,780,2008,500
91723,354,1703,200
91724,751,3809,500
91725,796,3180,500
91726,634,2527,200
91727,599,3050,200
91728,110,1718,200
91729,396,1995,200
91730,887,4170,500
91731,698,3258,500
91732,584,1956,200
91733,85,4778,200
91734,97,3332,200
91735,439,1854,500
91736,447,3554,500
91737,800,1692,200
91738,928,4842,500
91739,446,1108,500
91740,718,2371,200
91741,400,4450,200
91742,888,2649,200
91743,599,1905,200
91744,146,4897,500
91745,627,1688,500
91746,382,4387,200
91747,307,1588,200
91748,419,1104,500
91749,94,2212,200
91750,342,2595,200
91751,875,3908,200
91752,71,4687,200
91753,660,4336,200
91754,322,3762,200
91755,97,2746,200
91756,992,3293,200
91757,597,3069,200
91758,711,2446,200
91759,361,2847,200
91760,699,4619,200
91761,150,3383,200
91762,482,1726,200
91763,825,2192,500
91764,863,1474,200
91765,602,4508,200
91766,957,2122,200
91767,369,2510,200
91768,658,4283,200
91769,434,3429,200
91770,121,4623,200
91771,803,2449,200
91772,524,4620,200
91773,335,3263,200
91774,917,3929,200
91775,293,4995,200
91776,972,3686,500
91777,520,3751,200
91778,355,2530,200
91779,407,2046,200
91780,267,2488,200
91781,879,3186,500
91782,352,3715,200
91783,324,1264,200
91784,432,1558,200
91785,269,2489,200
91786,307,1862,200
91787,697,2965,200
91788,711,1084,200
91789,555,3818,200
91790,258,1326,200
91791,477,4769,200
91792,340,1826,500
91793,477,3779,200
91794,221,4921,500
91795,197,4105,200
91796,236,2098,200
91797,407,2927,500
91798,143,4213,200
91799,349,4405,200
91800,862,1981,200
91801,630,1643,200
91802,671,3557,200
91803,782,1529,200
91804,326,4252,200
91805,318,3703,200
91806,418,1538,200
91807,430,4927,200
91808,413,4177,200
91809,182,4368,200
91810,688,2768,200
91811,126,1690,200
91812,575,2542,200
91813,351,3713,200
91814,125,2492,200
91815,514,3731,200
91816,508,1938,200
91817,239,1789,200
91818,630,1041,200
91819,335,3334,200
91820,606,2335,200
91821,895,1451,200
91822,530,1296,200
91823,569,1374,200
91824,327,2989,200
91825,510,3300,200
91826,192,4924,200
91827,323,3558,200
91828,78,1781,200
91829,902,2708,200
91830,587,3566,200
91831,697,4203,500
91832,654,1838,200
91833,453,3143,200
91834,170,1249,200
91835,305,1273,200
91836,823,3157,200
91837,328,1328,500
91838,679,2511,200
91839,778,3454,200
91840,865,1941,200
91841,613,4459,200
91842,878,3974,500
91843,253,3227,200
91844,328,1443,200
91845,936,1262,200
91846,822,4338,200
91847,430,3049,200
91848,60,1841,200
91849,587,3145,500
91850,83,1449,200
91851,576,4061,500
91852,751,2694,200
91853,581,4594,200
91854,348,1273,200
91855,683,3803,200
91856,855,1998,200
91857,543,1404,500
91858,504,1525,200
91859,947,1047,500
91860,258,2170,200
91861,56,2254,200
91862,416,1950,200
91863,104,4132,200
91864,169,1002,500
91865,453,3181,200
91866,91,2026,500
91867,734,2834,500
91868,410,4448,200
91869,88,4156,200
91870,242,3333,200
91871,488,4786,200
91872,744,3255,200
